t,x,tf,ts
0.41260624999999995,0.256,0.0,0.0
0.326034375,0.927,0.0,0.0
0.248778125,0.28600000000000003,0.0,0.0
0.27449999999999997,0.016,0.0,0.0
0.584653125,0.71,0.0,0.0
0.6987187499999999,0.058,0.0,0.0
0.877690625,0.63,0.0,0.0
0.396353125,0.852,0.0,0.0
0.5345156249999999,0.199,0.0,0.0
0.113890625,0.096,0.0,0.0
0.20724687499999997,0.321,0.0,0.0
0.7149125,0.723,0.0,0.0
0.7131093749999999,0.981,0.0,0.0
0.7074906249999999,0.392,0.0,0.0
0.5959843749999999,0.843,0.0,0.0
0.7468031249999999,0.915,0.0,0.0
0.13539374999999998,0.10200000000000001,0.0,0.0
0.8837562499999999,0.925,0.0,0.0
0.24771562499999997,0.627,0.0,0.0
0.8973125,0.6990000000000001,0.0,0.0
0.596575,0.007,0.0,0.0
0.7616093749999999,0.861,0.0,0.0
0.264028125,0.6960000000000001,0.0,0.0
0.8199843749999999,0.363,0.0,0.0
0.9523906249999999,0.884,0.0,0.0
0.737684375,0.431,0.0,0.0
0.9394031249999999,0.8300000000000001,0.0,0.0
0.9441624999999999,0.857,0.0,0.0
0.6187062499999999,0.892,0.0,0.0
0.20224999999999999,0.625,0.0,0.0
0.05582499999999999,0.886,0.0,0.0
0.24576874999999998,0.628,0.0,0.0
0.6072718749999999,0.25,0.0,0.0
0.03181875,0.075,0.0,0.0
0.155821875,0.361,0.0,0.0
0.708228125,0.437,0.0,0.0
0.5844937499999999,0.526,0.0,0.0
0.623621875,0.97,0.0,0.0
0.795934375,0.531,0.0,0.0
0.6004375,0.17300000000000001,0.0,0.0
0.8060218749999999,0.131,0.0,0.0
0.08322187499999999,0.978,0.0,0.0
0.512740625,0.855,0.0,0.0
0.15208124999999997,0.591,0.0,0.0
0.06951874999999999,0.56,0.0,0.0
0.020328125,0.935,0.0,0.0
0.038806249999999994,0.977,0.0,0.0
0.6475593749999999,0.001,0.0,0.0
0.92885,0.131,0.0,0.0
0.334725,0.152,0.0,0.0
0.9511999999999999,0.519,0.0,0.0
0.29208437499999995,0.34600000000000003,0.0,0.0
0.614003125,0.55,0.0,0.0
0.6807218749999999,0.334,0.0,0.0
0.20119687499999997,0.052000000000000005,0.0,0.0
0.155765625,0.437,0.0,0.0
0.37029375,0.64,0.0,0.0
0.007815625,0.27,0.0,0.0
0.8510812499999999,0.9490000000000001,0.0,0.0
0.630540625,0.969,0.0,0.0
0.48192499999999994,0.685,0.0,0.0
0.40280625,0.871,0.0,0.0
0.57179375,0.336,0.0,0.0
0.48995625,0.6980000000000001,0.0,0.0
0.40895624999999997,0.723,0.0,0.0
0.0033687499999999998,0.522,0.0,0.0
0.500778125,0.018000000000000002,0.0,0.0
0.5207093749999999,0.27,0.0,0.0
0.7142031249999999,0.101,0.0,0.0
0.49721249999999995,0.71,0.0,0.0
0.027628124999999996,0.01,0.0,0.0
0.29824375,0.61,0.0,0.0
0.268078125,0.883,0.0,0.0
0.288853125,0.706,0.0,0.0
0.6929656249999999,0.559,0.0,0.0
0.930271875,0.304,0.0,0.0
0.42041249999999997,0.591,0.0,0.0
0.48744374999999995,0.863,0.0,0.0
0.54485,0.158,0.0,0.0
0.1666625,0.706,0.0,0.0
0.17904062499999998,0.786,0.0,0.0
0.10385312499999999,0.08600000000000001,0.0,0.0
0.21855937499999997,0.528,0.0,0.0
0.550646875,0.427,0.0,0.0
0.605871875,0.353,0.0,0.0
0.31939687499999997,0.8,0.0,0.0
0.279325,0.47000000000000003,0.0,0.0
0.7846656249999999,0.5650000000000001,0.0,0.0
0.8577499999999999,0.683,0.0,0.0
0.0115375,0.269,0.0,0.0
0.33990937499999996,0.841,0.0,0.0
0.7955656249999999,0.604,0.0,0.0
0.714859375,0.179,0.0,0.0
0.9516468749999999,0.353,0.0,0.0
0.851428125,0.538,0.0,0.0
0.455253125,0.123,0.0,0.0
0.7802781249999999,0.895,0.0,0.0
0.647546875,0.306,0.0,0.0
0.5391999999999999,0.121,0.0,0.0
0.42151874999999994,0.17,0.0,0.0
0.90308125,0.644,0.0,0.0
0.0032562499999999996,0.191,0.0,0.0
0.6600468749999999,0.726,0.0,0.0
0.7758875,0.28400000000000003,0.0,0.0
0.47193749999999995,0.539,0.0,0.0
0.799325,0.388,0.0,0.0
0.40136249999999996,0.672,0.0,0.0
0.17793437499999998,0.797,0.0,0.0
0.22386874999999998,0.246,0.0,0.0
0.43055937499999997,0.34,0.0,0.0
0.7287968749999999,0.679,0.0,0.0
0.813521875,0.773,0.0,0.0
0.5980125,0.466,0.0,0.0
0.6397937499999999,0.468,0.0,0.0
0.88545,0.329,0.0,0.0
0.45114374999999995,0.02,0.0,0.0
0.105203125,0.123,0.0,0.0
0.19299062499999997,0.8190000000000001,0.0,0.0
0.61681875,0.462,0.0,0.0
0.5461062499999999,0.126,0.0,0.0
0.8234499999999999,0.653,0.0,0.0
0.67484375,0.902,0.0,0.0
0.23009999999999997,0.751,0.0,0.0
0.17919374999999998,0.427,0.0,0.0
0.763109375,0.185,0.0,0.0
0.64630625,0.622,0.0,0.0
0.7891031249999999,0.404,0.0,0.0
0.33217187499999995,0.853,0.0,0.0
0.31515937499999996,0.23500000000000001,0.0,0.0
0.644390625,0.308,0.0,0.0
0.1353375,0.5680000000000001,0.0,0.0
0.1566125,0.767,0.0,0.0
0.6074499999999999,0.849,0.0,0.0
0.14606562499999998,0.022,0.0,0.0
0.20520624999999998,0.8230000000000001,0.0,0.0
0.011528124999999998,0.616,0.0,0.0
0.7835343749999999,0.303,0.0,0.0
0.04205,0.681,0.0,0.0
0.013940624999999998,0.81,0.0,0.0
0.527984375,0.9,0.0,0.0
0.451775,0.46,0.0,0.0
0.79060625,0.47400000000000003,0.0,0.0
0.5086375,0.343,0.0,0.0
0.9462093749999999,0.668,0.0,0.0
0.9237218749999999,0.592,0.0,0.0
0.23356249999999998,0.482,0.0,0.0
0.9285499999999999,0.209,0.0,0.0
0.355471875,0.449,0.0,0.0
0.15290312499999997,0.15,0.0,0.0
0.874628125,0.873,0.0,0.0
0.6831437499999999,0.9490000000000001,0.0,0.0
0.6994906249999999,0.486,0.0,0.0
0.176584375,0.894,0.0,0.0
0.24521249999999997,0.855,0.0,0.0
0.046931249999999994,0.87,0.0,0.0
0.8206468749999999,0.341,0.0,0.0
0.6116437499999999,0.884,0.0,0.0
0.9471593749999999,0.127,0.0,0.0
0.8911812499999999,0.986,0.0,0.0
0.012596874999999999,0.8200000000000001,0.0,0.0
0.14886562499999997,0.805,0.0,0.0
0.9443062499999999,0.782,0.0,0.0
0.355115625,0.5700000000000001,0.0,0.0
0.40695,0.793,0.0,0.0
0.949190625,0.87,0.0,0.0
0.32127812499999997,0.47500000000000003,0.0,0.0
0.9300187499999999,0.918,0.0,0.0
0.030290624999999998,0.008,0.0,0.0
0.24432187499999997,0.962,0.0,0.0
0.5224312499999999,0.226,0.0,0.0
0.7777749999999999,0.298,0.0,0.0
0.954521875,0.465,0.0,0.0
0.41193749999999996,0.909,0.0,0.0
0.92485,0.11900000000000001,0.0,0.0
0.1394,0.54,0.0,0.0
0.7590937499999999,0.9550000000000001,0.0,0.0
0.31203749999999997,0.365,0.0,0.0
0.8644156249999999,0.404,0.0,0.0
0.14339375,0.772,0.0,0.0
0.42711874999999994,0.53,0.0,0.0
0.9102968749999999,0.578,0.0,0.0
0.05286562499999999,0.463,0.0,0.0
0.8265999999999999,0.266,0.0,0.0
0.03314375,0.638,0.0,0.0
0.5254218749999999,0.856,0.0,0.0
0.5758343749999999,0.533,0.0,0.0
0.717090625,0.367,0.0,0.0
0.429528125,0.999,0.0,0.0
0.6432218749999999,0.836,0.0,0.0
0.703128125,0.12,0.0,0.0
0.649915625,0.11900000000000001,0.0,0.0
0.008240625,0.6910000000000001,0.0,0.0
0.91874375,0.377,0.0,0.0
0.762059375,0.5,0.0,0.0
0.504390625,0.298,0.0,0.0
0.0360625,0.751,0.0,0.0
0.00021874999999999998,0.5700000000000001,0.0,0.0
0.35415312499999996,0.461,0.0,0.0
0.7476124999999999,0.665,0.0,0.0
0.829528125,0.974,0.0,0.0
0.7239687499999999,0.906,0.0,0.0
0.7353781249999999,0.213,0.0,0.0
0.011678125,0.459,0.0,0.0
0.060912499999999994,0.02,0.0,0.0
0.036587499999999995,0.769,0.0,0.0
0.3694375,0.612,0.0,0.0
0.46027499999999993,0.088,0.0,0.0
0.07042499999999999,0.245,0.0,0.0
0.19600312499999997,0.495,0.0,0.0
0.9392499999999999,0.197,0.0,0.0
0.6387093749999999,0.113,0.0,0.0
0.27518125,0.56,0.0,0.0
0.19041874999999997,0.8260000000000001,0.0,0.0
0.71715,0.115,0.0,0.0
0.14531249999999998,0.839,0.0,0.0
0.40737187499999994,0.217,0.0,0.0
0.9293812499999999,0.38,0.0,0.0
0.6941468749999999,0.919,0.0,0.0
0.09167499999999999,0.278,0.0,0.0
0.579384375,0.431,0.0,0.0
0.7200687499999999,0.429,0.0,0.0
0.6371437499999999,0.34800000000000003,0.0,0.0
0.0318375,0.311,0.0,0.0
0.9545999999999999,0.756,0.0,0.0
0.55750625,0.228,0.0,0.0
0.41962812499999996,0.222,0.0,0.0
0.5312125,0.66,0.0,0.0
0.749915625,0.711,0.0,0.0
0.7717687499999999,0.0,0.0,0.0
0.6640999999999999,0.446,0.0,0.0
0.7491406249999999,0.068,0.0,0.0
0.8920624999999999,0.848,0.0,0.0
0.170340625,0.545,0.0,0.0
0.6156531249999999,0.739,0.0,0.0
0.24123749999999997,0.47900000000000004,0.0,0.0
0.8451281249999999,0.375,0.0,0.0
0.1543375,0.381,0.0,0.0
0.6850499999999999,0.989,0.0,0.0
0.2903125,0.004,0.0,0.0
0.22655937499999998,0.17500000000000002,0.0,0.0
0.289684375,0.302,0.0,0.0
0.17868124999999999,0.306,0.0,0.0
0.07186562499999999,0.888,0.0,0.0
0.8420374999999999,0.647,0.0,0.0
0.43836875,0.096,0.0,0.0
0.045293749999999994,0.6930000000000001,0.0,0.0
0.0168875,0.457,0.0,0.0
0.36399374999999995,0.654,0.0,0.0
0.040056249999999995,0.777,0.0,0.0
0.7831031249999999,0.748,0.0,0.0
0.659984375,0.743,0.0,0.0
0.420409375,0.542,0.0,0.0
0.7971499999999999,0.653,0.0,0.0
0.049371874999999996,0.029,0.0,0.0
0.15223124999999998,0.8180000000000001,0.0,0.0
0.40495937499999995,0.39,0.0,0.0
0.958334375,0.666,0.0,0.0
0.7549343749999999,0.15,0.0,0.0
0.23055312499999997,0.558,0.0,0.0
0.32461874999999996,0.562,0.0,0.0
0.751396875,0.043000000000000003,0.0,0.0
0.33819687499999995,0.289,0.0,0.0
0.47884062499999996,0.027,0.0,0.0
0.38039687499999997,0.009000000000000001,0.0,0.0
0.8224124999999999,0.20800000000000002,0.0,0.0
0.6986968749999999,0.962,0.0,0.0
0.16296875,0.901,0.0,0.0
0.7509343749999999,0.521,0.0,0.0
0.578703125,0.243,0.0,0.0
0.21644999999999998,0.9,0.0,0.0
0.5819312499999999,0.725,0.0,0.0
0.37142499999999995,0.493,0.0,0.0
0.6656343749999999,0.465,0.0,0.0
0.59151875,0.293,0.0,0.0
0.040090625,0.8300000000000001,0.0,0.0
0.722096875,0.299,0.0,0.0
0.944096875,0.34700000000000003,0.0,0.0
0.30970312499999997,0.392,0.0,0.0
0.5526312499999999,0.084,0.0,0.0
0.05897812499999999,0.135,0.0,0.0
0.948621875,0.75,0.0,0.0
0.5965906249999999,0.137,0.0,0.0
0.034296875,0.893,0.0,0.0
0.12338124999999998,0.056,0.0,0.0
0.350734375,0.556,0.0,0.0
0.6093593749999999,0.717,0.0,0.0
0.53974375,0.364,0.0,0.0
0.415165625,0.014,0.0,0.0
0.7758593749999999,0.26,0.0,0.0
0.20465937499999998,0.9560000000000001,0.0,0.0
0.261753125,0.716,0.0,0.0
0.36713437499999996,0.804,0.0,0.0
0.599084375,0.038,0.0,0.0
0.8463499999999999,0.491,0.0,0.0
0.29295,0.243,0.0,0.0
0.17790625,0.341,0.0,0.0
0.21369999999999997,0.507,0.0,0.0
0.133409375,0.616,0.0,0.0
0.43330312499999996,0.309,0.0,0.0
0.48399062499999995,0.843,0.0,0.0
0.39907812499999995,0.583,0.0,0.0
0.7981656249999999,0.739,0.0,0.0
0.48547187499999994,0.325,0.0,0.0
0.855384375,0.8,0.0,0.0
0.800896875,0.164,0.0,0.0
0.28100624999999996,0.47700000000000004,0.0,0.0
0.50438125,0.146,0.0,0.0
0.109746875,0.709,0.0,0.0
0.48172187499999997,0.9420000000000001,0.0,0.0
0.8786718749999999,0.854,0.0,0.0
0.558309375,0.727,0.0,0.0
0.592334375,0.309,0.0,0.0
0.579815625,0.884,0.0,0.0
0.7740437499999999,0.249,0.0,0.0
0.022275,0.901,0.0,0.0
0.69170625,0.904,0.0,0.0
0.6063062499999999,0.6980000000000001,0.0,0.0
0.534109375,0.937,0.0,0.0
0.35353749999999995,0.17,0.0,0.0
0.48611874999999993,0.993,0.0,0.0
0.019618749999999997,0.81,0.0,0.0
0.3701,0.46900000000000003,0.0,0.0
0.8119187499999999,0.746,0.0,0.0
0.34079687499999994,0.665,0.0,0.0
0.023315625,0.34900000000000003,0.0,0.0
0.078984375,0.779,0.0,0.0
0.24120624999999998,0.902,0.0,0.0
0.92626875,0.234,0.0,0.0
0.8515874999999999,0.708,0.0,0.0
0.49371875,0.722,0.0,0.0
0.5339124999999999,0.606,0.0,0.0
0.118690625,0.601,0.0,0.0
0.31384999999999996,0.176,0.0,0.0
0.18331562499999998,0.999,0.0,0.0
0.7559031249999999,0.038,0.0,0.0
0.8945281249999999,0.906,0.0,0.0
0.8433968749999999,0.889,0.0,0.0
0.46052499999999996,0.732,0.0,0.0
0.5117375,0.886,0.0,0.0
0.743246875,0.525,0.0,0.0
0.25458749999999997,0.84,0.0,0.0
0.9354437499999999,0.166,0.0,0.0
0.09494687499999999,0.13,0.0,0.0
0.038218749999999996,0.796,0.0,0.0
0.05576874999999999,0.711,0.0,0.0
0.019340624999999997,0.011,0.0,0.0
0.3316125,0.136,0.0,0.0
0.04318125,0.8220000000000001,0.0,0.0
0.6261781249999999,0.527,0.0,0.0
0.093846875,0.0,0.0,0.0
0.6288031249999999,0.5680000000000001,0.0,0.0
0.250365625,0.609,0.0,0.0
0.29745937499999997,0.539,0.0,0.0
0.6244687499999999,0.531,0.0,0.0
0.27229062499999995,0.764,0.0,0.0
0.29924999999999996,0.997,0.0,0.0
0.27035937499999996,0.079,0.0,0.0
0.774696875,0.442,0.0,0.0
0.890121875,0.705,0.0,0.0
0.695984375,0.45,0.0,0.0
0.8170781249999999,0.131,0.0,0.0
0.022171874999999997,0.078,0.0,0.0
0.56070625,0.84,0.0,0.0
0.38190624999999995,0.774,0.0,0.0
0.12087812499999999,0.43,0.0,0.0
0.38592812499999996,0.157,0.0,0.0
0.6105593749999999,0.299,0.0,0.0
0.06888124999999999,0.292,0.0,0.0
0.46484374999999994,0.294,0.0,0.0
0.19255937499999998,0.93,0.0,0.0
0.73805625,0.872,0.0,0.0
0.377459375,0.091,0.0,0.0
0.15247187499999998,0.31,0.0,0.0
0.19501875,0.453,0.0,0.0
0.15613125,0.023,0.0,0.0
0.2312125,0.633,0.0,0.0
0.7349874999999999,0.05,0.0,0.0
0.8376843749999999,0.711,0.0,0.0
0.39096875,0.536,0.0,0.0
0.6361749999999999,0.768,0.0,0.0
0.187575,0.365,0.0,0.0
0.45123125,0.189,0.0,0.0
0.47560937499999995,0.787,0.0,0.0
0.288853125,0.13,0.0,0.0
0.64305625,0.507,0.0,0.0
0.316465625,0.716,0.0,0.0
0.623109375,0.385,0.0,0.0
0.29596874999999995,0.157,0.0,0.0
0.691703125,0.8140000000000001,0.0,0.0
0.253653125,0.919,0.0,0.0
0.11054375,0.029,0.0,0.0
0.888115625,0.166,0.0,0.0
0.614921875,0.837,0.0,0.0
0.112640625,0.341,0.0,0.0
0.49964062499999995,0.281,0.0,0.0
0.052018749999999996,0.642,0.0,0.0
0.0408375,0.714,0.0,0.0
0.36071875,0.776,0.0,0.0
0.33923749999999997,0.222,0.0,0.0
0.185396875,0.926,0.0,0.0
0.21285312499999998,0.398,0.0,0.0
0.7383593749999999,0.856,0.0,0.0
0.7626687499999999,0.033,0.0,0.0
0.958715625,0.662,0.0,0.0
0.49156562499999995,0.41100000000000003,0.0,0.0
0.29214375,0.996,0.0,0.0
0.20428749999999998,0.99,0.0,0.0
0.5706281249999999,0.491,0.0,0.0
0.63448125,0.263,0.0,0.0
0.9022343749999999,0.438,0.0,0.0
0.54798125,0.008,0.0,0.0
0.589096875,0.14100000000000001,0.0,0.0
0.383346875,0.916,0.0,0.0
